loss,mae,rmse,r2,kappa,qwk,pearson_corr,step_accuracy,mae_step,count,gamma
1081.827392578125,20.385786056518555,32.891143798828125,0.06906139850616455,0.19309752843374184,0.26884642219463106,0.32853075861930847,0.5543147208121827,20.385786802030456,985,1.0
