epoch,train_loss,val_loss,val_mae,val_rmse,kappa,qwk,r2,pearson_corr,step_accuracy,learning_rate,epoch_time
1,0.11675143488830668,0.11245232151849621,24.284263610839844,35.41200637817383,0.0,0.0,-0.15116775035858154,0.0,0.46598984771573604,0.00101,21.561151027679443
2,0.11315556179704538,0.10849842090292025,23.187816619873047,35.389060974121094,0.11638422166356188,0.1690855876801881,-0.14967668056488037,0.19436924159526825,0.4964467005076142,0.00101,2.4185495376586914
3,0.10854535569971983,0.10872990780978034,25.42131996154785,37.635711669921875,0.08877180169370702,0.15106013702908583,-0.30028271675109863,0.21326366066932678,0.45989847715736043,0.00101,2.2762105464935303
4,0.10667883161424606,0.11288183573538882,23.918781280517578,36.205841064453125,0.1239145308141677,0.1966838366597038,-0.20335805416107178,0.2563968002796173,0.4852791878172589,0.00101,2.2839131355285645
5,0.10596747557045637,0.10570911328653394,23.187816619873047,35.20498275756836,0.12891986062717775,0.22443586094734702,-0.1377474069595337,0.27727198600769043,0.49238578680203043,0.00101,2.054229259490967
