loss,mae,rmse,r2,kappa,qwk,pearson_corr,step_accuracy,mae_step,count,gamma
959.6741333007812,17.881874084472656,30.978607177734375,0.14830249547958374,0.3266438818444217,0.38806165956051175,0.43582063913345337,0.6109979633401222,17.881873727087576,982,4.0
